Fine_step Time dt scale_factor Memory%
555.0 0.00937723 1.699e-05 1.0 8.2
556.0 0.00939422 1.699e-05 1.0 8.3
557.0 0.00941121 1.699e-05 1.0 8.3
558.0 0.00942819 1.699e-05 1.0 8.3
559.0 0.00944518 1.699e-05 1.0 8.3
560.0 0.00946217 1.699e-05 1.0 8.3
561.0 0.00947916 1.699e-05 1.0 8.3
562.0 0.00949615 1.699e-05 1.0 8.3
563.0 0.00951313 1.699e-05 1.0 8.3
564.0 0.00953012 1.699e-05 1.0 8.3
565.0 0.00954711 1.699e-05 1.0 8.3
566.0 0.0095641 1.699e-05 1.0 8.4
567.0 0.00958108 1.699e-05 1.0 8.4
568.0 0.00959807 1.699e-05 1.0 8.4
569.0 0.00961506 1.699e-05 1.0 8.4
570.0 0.00963205 1.699e-05 1.0 8.4
571.0 0.00964903 1.699e-05 1.0 8.4
572.0 0.00966602 1.699e-05 1.0 8.4
573.0 0.00968301 1.699e-05 1.0 8.4
574.0 0.0097 1.699e-05 1.0 8.5
575.0 0.00971699 1.699e-05 1.0 8.5
576.0 0.00973397 1.699e-05 1.0 8.5
577.0 0.00975096 1.699e-05 1.0 8.5
578.0 0.00976795 1.699e-05 1.0 8.5
579.0 0.00978494 1.699e-05 1.0 8.5
580.0 0.00980192 1.699e-05 1.0 8.5
581.0 0.00981891 1.699e-05 1.0 8.5
582.0 0.0098359 1.699e-05 1.0 8.6
583.0 0.00985289 1.699e-05 1.0 8.6
584.0 0.00986987 1.699e-05 1.0 8.6
585.0 0.00988686 1.699e-05 1.0 8.6
586.0 0.00990385 1.699e-05 1.0 8.6
587.0 0.00992084 1.699e-05 1.0 8.6
588.0 0.00993783 1.699e-05 1.0 8.6
589.0 0.00995481 1.699e-05 1.0 8.6
590.0 0.0099718 1.699e-05 1.0 8.6
591.0 0.00998879 1.699e-05 1.0 8.6
592.0 0.0100058 1.699e-05 1.0 8.7
593.0 0.0100228 1.699e-05 1.0 8.7
594.0 0.0100398 1.699e-05 1.0 8.7
595.0 0.0100567 1.699e-05 1.0 8.7
596.0 0.0100737 1.699e-05 1.0 8.7
597.0 0.0100907 1.699e-05 1.0 8.7
598.0 0.0101077 1.699e-05 1.0 8.7
599.0 0.0101247 1.699e-05 1.0 8.7
600.0 0.0101417 1.699e-05 1.0 8.7
601.0 0.0101587 1.699e-05 1.0 8.7
602.0 0.0101757 1.699e-05 1.0 8.7
603.0 0.0101926 1.699e-05 1.0 8.7
604.0 0.0102096 1.699e-05 1.0 8.8
605.0 0.0102266 1.699e-05 1.0 8.8
606.0 0.0102436 1.699e-05 1.0 8.8
607.0 0.0102606 1.699e-05 1.0 8.8
608.0 0.0102776 1.699e-05 1.0 8.8
609.0 0.0102946 1.699e-05 1.0 8.8
610.0 0.0103116 1.699e-05 1.0 8.8
611.0 0.0103285 1.699e-05 1.0 8.8
612.0 0.0103455 1.699e-05 1.0 8.8
613.0 0.0103625 1.699e-05 1.0 8.8
614.0 0.0103795 1.699e-05 1.0 8.8
615.0 0.0103965 1.699e-05 1.0 8.8
616.0 0.0104135 1.699e-05 1.0 8.9
617.0 0.0104305 1.699e-05 1.0 8.9
618.0 0.0104475 1.699e-05 1.0 8.9
619.0 0.0104644 1.699e-05 1.0 8.9
620.0 0.0104814 1.699e-05 1.0 8.9
621.0 0.0104984 1.699e-05 1.0 8.9
622.0 0.0105154 1.699e-05 1.0 8.9
623.0 0.0105324 1.699e-05 1.0 8.9
624.0 0.0105494 1.699e-05 1.0 8.9
625.0 0.0105664 1.699e-05 1.0 8.9
626.0 0.0105834 1.699e-05 1.0 8.9
627.0 0.0106003 1.699e-05 1.0 8.9
628.0 0.0106173 1.699e-05 1.0 8.9
629.0 0.0106343 1.699e-05 1.0 8.9
630.0 0.0106513 1.699e-05 1.0 8.9
631.0 0.0106683 1.699e-05 1.0 8.9
632.0 0.0106853 1.699e-05 1.0 8.9
633.0 0.0107023 1.699e-05 1.0 8.9
634.0 0.0107193 1.699e-05 1.0 8.9
635.0 0.0107362 1.699e-05 1.0 8.9
636.0 0.0107532 1.699e-05 1.0 8.9
637.0 0.0107702 1.699e-05 1.0 8.9
638.0 0.0107872 1.699e-05 1.0 8.9
639.0 0.0108042 1.699e-05 1.0 8.9
640.0 0.0108212 1.699e-05 1.0 8.9
641.0 0.0108382 1.699e-05 1.0 8.9
642.0 0.0108552 1.699e-05 1.0 8.9
643.0 0.0108721 1.699e-05 1.0 8.9
644.0 0.0108891 1.699e-05 1.0 8.9
645.0 0.0109061 1.699e-05 1.0 8.9
646.0 0.0109231 1.699e-05 1.0 8.9
647.0 0.0109401 1.699e-05 1.0 8.9
648.0 0.0109571 1.699e-05 1.0 8.9
649.0 0.0109741 1.699e-05 1.0 8.9
650.0 0.0109911 1.699e-05 1.0 9.0
651.0 0.011008 1.699e-05 1.0 9.0
652.0 0.011025 1.699e-05 1.0 9.0
653.0 0.011042 1.699e-05 1.0 9.0
654.0 0.011059 1.699e-05 1.0 9.0
655.0 0.011076 1.699e-05 1.0 9.0
656.0 0.011093 1.699e-05 1.0 9.0
657.0 0.01111 1.699e-05 1.0 9.0
658.0 0.011127 1.699e-05 1.0 9.0
659.0 0.011144 1.699e-05 1.0 9.0
660.0 0.0111609 1.699e-05 1.0 9.0
661.0 0.0111779 1.699e-05 1.0 9.0
662.0 0.0111949 1.699e-05 1.0 8.9
663.0 0.0112119 1.699e-05 1.0 8.9
664.0 0.0112289 1.699e-05 1.0 8.9
665.0 0.0112459 1.699e-05 1.0 8.9
666.0 0.0112629 1.699e-05 1.0 8.9
667.0 0.0112799 1.699e-05 1.0 8.9
668.0 0.0112968 1.699e-05 1.0 9.0
669.0 0.0113138 1.699e-05 1.0 9.0
670.0 0.0113308 1.699e-05 1.0 8.9
671.0 0.0113478 1.699e-05 1.0 8.9
672.0 0.0113648 1.699e-05 1.0 8.9
673.0 0.0113818 1.699e-05 1.0 8.9
674.0 0.0113988 1.699e-05 1.0 8.9
675.0 0.0114158 1.699e-05 1.0 8.9
676.0 0.0114327 1.699e-05 1.0 8.9
677.0 0.0114497 1.699e-05 1.0 8.9
678.0 0.0114667 1.699e-05 1.0 8.9
679.0 0.0114837 1.699e-05 1.0 8.9
680.0 0.0115007 1.699e-05 1.0 8.9
681.0 0.0115177 1.699e-05 1.0 8.9
682.0 0.0115347 1.699e-05 1.0 8.9
683.0 0.0115517 1.699e-05 1.0 8.9
684.0 0.0115686 1.699e-05 1.0 8.8
685.0 0.0115856 1.699e-05 1.0 8.8
686.0 0.0116026 1.699e-05 1.0 8.9
687.0 0.0116196 1.699e-05 1.0 8.9
688.0 0.0116366 1.699e-05 1.0 8.8
689.0 0.0116536 1.699e-05 1.0 8.8
690.0 0.0116706 1.699e-05 1.0 8.8
691.0 0.0116876 1.699e-05 1.0 8.8
692.0 0.0117045 1.699e-05 1.0 8.8
693.0 0.0117215 1.699e-05 1.0 8.8
694.0 0.0117385 1.699e-05 1.0 8.8
695.0 0.0117555 1.699e-05 1.0 8.8
696.0 0.0117725 1.699e-05 1.0 8.8
697.0 0.0117895 1.699e-05 1.0 8.8
698.0 0.0118065 1.699e-05 1.0 8.8
699.0 0.0118235 1.699e-05 1.0 8.8
700.0 0.0118404 1.699e-05 1.0 8.8
701.0 0.0118574 1.699e-05 1.0 8.8
702.0 0.0118744 1.699e-05 1.0 8.8
703.0 0.0118914 1.699e-05 1.0 8.8
704.0 0.0119084 1.699e-05 1.0 8.8
705.0 0.0119254 1.699e-05 1.0 8.8
706.0 0.0119424 1.699e-05 1.0 8.7
707.0 0.0119594 1.699e-05 1.0 8.7
708.0 0.0119763 1.699e-05 1.0 8.6
709.0 0.0119933 1.699e-05 1.0 8.6
710.0 0.0120103 1.699e-05 1.0 8.6
711.0 0.0120273 1.699e-05 1.0 8.6
712.0 0.0120443 1.699e-05 1.0 8.6
713.0 0.0120613 1.699e-05 1.0 8.6
714.0 0.0120783 1.699e-05 1.0 8.6
715.0 0.0120953 1.699e-05 1.0 8.6
716.0 0.0121122 1.699e-05 1.0 8.6
717.0 0.0121292 1.699e-05 1.0 8.6
718.0 0.0121462 1.699e-05 1.0 8.5
719.0 0.0121632 1.699e-05 1.0 8.5
720.0 0.0121802 1.699e-05 1.0 8.5
721.0 0.0121972 1.699e-05 1.0 8.5
722.0 0.0122142 1.699e-05 1.0 8.5
723.0 0.0122312 1.699e-05 1.0 8.5
724.0 0.0122482 1.699e-05 1.0 8.5
725.0 0.0122651 1.699e-05 1.0 8.5
726.0 0.0122821 1.699e-05 1.0 8.5
727.0 0.0122991 1.699e-05 1.0 8.5
728.0 0.0123161 1.699e-05 1.0 8.5
729.0 0.0123331 1.699e-05 1.0 8.5
730.0 0.0123501 1.699e-05 1.0 8.5
731.0 0.0123671 1.699e-05 1.0 8.5
732.0 0.0123841 1.699e-05 1.0 8.6
733.0 0.012401 1.699e-05 1.0 8.6
734.0 0.012418 1.699e-05 1.0 8.7
735.0 0.012435 1.699e-05 1.0 8.7
736.0 0.012452 1.699e-05 1.0 8.8
737.0 0.012469 1.699e-05 1.0 8.8
738.0 0.012486 1.699e-05 1.0 8.9
739.0 0.012503 1.699e-05 1.0 8.9
740.0 0.01252 1.699e-05 1.0 9.0
741.0 0.0125369 1.699e-05 1.0 9.0
742.0 0.0125539 1.699e-05 1.0 9.1
743.0 0.0125709 1.699e-05 1.0 9.1
744.0 0.0125879 1.699e-05 1.0 9.2
745.0 0.0126049 1.699e-05 1.0 9.2
746.0 0.0126219 1.699e-05 1.0 9.2
747.0 0.0126389 1.699e-05 1.0 9.2
748.0 0.0126559 1.699e-05 1.0 9.3
749.0 0.0126728 1.699e-05 1.0 9.3
750.0 0.0126898 1.699e-05 1.0 9.4
751.0 0.0127068 1.699e-05 1.0 9.4
752.0 0.0127238 1.699e-05 1.0 9.5
753.0 0.0127408 1.699e-05 1.0 9.5
754.0 0.0127578 1.699e-05 1.0 9.6
755.0 0.0127748 1.699e-05 1.0 9.6
756.0 0.0127918 1.699e-05 1.0 9.7
757.0 0.0128087 1.699e-05 1.0 9.7
758.0 0.0128257 1.699e-05 1.0 9.8
759.0 0.0128427 1.699e-05 1.0 9.8
760.0 0.0128597 1.699e-05 1.0 9.9
761.0 0.0128767 1.699e-05 1.0 9.9
762.0 0.0128937 1.699e-05 1.0 9.9
763.0 0.0129107 1.699e-05 1.0 9.9
764.0 0.0129277 1.699e-05 1.0 10.0
765.0 0.0129446 1.699e-05 1.0 10.0
766.0 0.0129616 1.699e-05 1.0 10.1
767.0 0.0129786 1.699e-05 1.0 10.1
768.0 0.0129956 1.699e-05 1.0 10.2
769.0 0.0130126 1.699e-05 1.0 10.2
770.0 0.0130296 1.699e-05 1.0 10.3
771.0 0.0130466 1.699e-05 1.0 10.3
772.0 0.0130636 1.699e-05 1.0 10.4
773.0 0.0130805 1.699e-05 1.0 10.4
774.0 0.0130975 1.699e-05 1.0 10.5
775.0 0.0131145 1.699e-05 1.0 10.5
776.0 0.0131315 1.699e-05 1.0 10.6
777.0 0.0131485 1.699e-05 1.0 10.6
778.0 0.0131655 1.699e-05 1.0 10.6
779.0 0.0131825 1.699e-05 1.0 10.6
780.0 0.0131995 1.699e-05 1.0 10.7
781.0 0.0132164 1.699e-05 1.0 10.7
782.0 0.0132334 1.699e-05 1.0 10.8
783.0 0.0132504 1.699e-05 1.0 10.8
784.0 0.0132674 1.699e-05 1.0 11.0
785.0 0.0132844 1.699e-05 1.0 11.0
786.0 0.0133014 1.699e-05 1.0 11.0
787.0 0.0133184 1.699e-05 1.0 11.0
788.0 0.0133354 1.699e-05 1.0 11.1
789.0 0.0133524 1.699e-05 1.0 11.1
790.0 0.0133693 1.699e-05 1.0 11.2
791.0 0.0133863 1.699e-05 1.0 11.2
792.0 0.0134033 1.699e-05 1.0 11.3
793.0 0.0134203 1.699e-05 1.0 11.3
794.0 0.0134373 1.699e-05 1.0 11.4
795.0 0.0134543 1.699e-05 1.0 11.4
796.0 0.0134713 1.699e-05 1.0 11.5
797.0 0.0134883 1.699e-05 1.0 11.5
798.0 0.0135052 1.699e-05 1.0 11.5
799.0 0.0135222 1.699e-05 1.0 11.5
800.0 0.0135392 1.699e-05 1.0 11.7
801.0 0.0135562 1.699e-05 1.0 11.7
802.0 0.0135732 1.699e-05 1.0 11.7
803.0 0.0135902 1.699e-05 1.0 11.7
804.0 0.0136072 1.699e-05 1.0 11.9
805.0 0.0136242 1.699e-05 1.0 11.9
806.0 0.0136411 1.699e-05 1.0 11.9
807.0 0.0136581 1.699e-05 1.0 11.9
808.0 0.0136751 1.699e-05 1.0 12.0
809.0 0.0136921 1.699e-05 1.0 12.0
810.0 0.0137091 1.699e-05 1.0 12.1
811.0 0.0137261 1.699e-05 1.0 12.1
812.0 0.0137431 1.699e-05 1.0 12.2
813.0 0.0137601 1.699e-05 1.0 12.2
814.0 0.013777 1.699e-05 1.0 12.3
815.0 0.013794 1.699e-05 1.0 12.3
816.0 0.013811 1.699e-05 1.0 12.4
817.0 0.013828 1.699e-05 1.0 12.4
818.0 0.013845 1.699e-05 1.0 12.4
819.0 0.013862 1.699e-05 1.0 12.4
820.0 0.013879 1.699e-05 1.0 12.6
821.0 0.013896 1.699e-05 1.0 12.6
822.0 0.0139129 1.699e-05 1.0 12.7
823.0 0.0139299 1.699e-05 1.0 12.7
824.0 0.0139469 1.699e-05 1.0 12.7
825.0 0.0139639 1.699e-05 1.0 12.7
826.0 0.0139809 1.699e-05 1.0 12.8
827.0 0.0139979 1.699e-05 1.0 12.8
828.0 0.0140149 1.699e-05 1.0 12.9
829.0 0.0140319 1.699e-05 1.0 12.9
830.0 0.0140488 1.699e-05 1.0 13.0
831.0 0.0140658 1.699e-05 1.0 13.0
832.0 0.0140828 1.699e-05 1.0 13.1
833.0 0.0140998 1.699e-05 1.0 13.1
834.0 0.0141168 1.699e-05 1.0 13.2
835.0 0.0141338 1.699e-05 1.0 13.2
836.0 0.0141508 1.699e-05 1.0 13.2
837.0 0.0141678 1.699e-05 1.0 13.2
838.0 0.0141847 1.699e-05 1.0 13.3
839.0 0.0142017 1.699e-05 1.0 13.3
840.0 0.0142187 1.699e-05 1.0 13.4
841.0 0.0142357 1.699e-05 1.0 13.4
842.0 0.0142527 1.699e-05 1.0 13.5
843.0 0.0142697 1.699e-05 1.0 13.5
844.0 0.0142867 1.699e-05 1.0 13.6
845.0 0.0143037 1.699e-05 1.0 13.6
846.0 0.0143206 1.699e-05 1.0 13.6
847.0 0.0143376 1.699e-05 1.0 13.6
848.0 0.0143546 1.699e-05 1.0 13.7
849.0 0.0143716 1.699e-05 1.0 13.7
850.0 0.0143886 1.699e-05 1.0 13.8
851.0 0.0144056 1.699e-05 1.0 13.8
852.0 0.0144226 1.699e-05 1.0 13.9
853.0 0.0144396 1.699e-05 1.0 13.9
854.0 0.0144565 1.699e-05 1.0 13.9
855.0 0.0144735 1.699e-05 1.0 13.9
856.0 0.0144905 1.699e-05 1.0 14.1
857.0 0.0145075 1.699e-05 1.0 14.1
858.0 0.0145245 1.699e-05 1.0 14.1
859.0 0.0145415 1.699e-05 1.0 14.1
860.0 0.0145585 1.699e-05 1.0 14.2
861.0 0.0145755 1.699e-05 1.0 14.2
862.0 0.0145925 1.699e-05 1.0 14.3
863.0 0.0146094 1.699e-05 1.0 14.3
864.0 0.0146264 1.699e-05 1.0 14.5
865.0 0.0146434 1.699e-05 1.0 14.5
866.0 0.0146604 1.699e-05 1.0 14.5
867.0 0.0146774 1.699e-05 1.0 14.5
868.0 0.0146944 1.699e-05 1.0 14.6
869.0 0.0147114 1.699e-05 1.0 14.6
870.0 0.0147284 1.699e-05 1.0 14.7
871.0 0.0147453 1.699e-05 1.0 14.7
872.0 0.0147623 1.699e-05 1.0 14.8
873.0 0.0147793 1.699e-05 1.0 14.8
874.0 0.0147963 1.699e-05 1.0 14.8
875.0 0.0148133 1.699e-05 1.0 14.8
876.0 0.0148303 1.699e-05 1.0 14.9
877.0 0.0148473 1.699e-05 1.0 14.9
878.0 0.0148643 1.699e-05 1.0 15.0
879.0 0.0148812 1.699e-05 1.0 15.0
880.0 0.0148982 1.699e-05 1.0 15.1
881.0 0.0149152 1.699e-05 1.0 15.1
882.0 0.0149322 1.699e-05 1.0 15.1
883.0 0.0149492 1.699e-05 1.0 15.1
884.0 0.0149662 1.699e-05 1.0 15.2
885.0 0.0149832 1.699e-05 1.0 15.2
886.0 0.0150002 1.699e-05 1.0 15.3
887.0 0.0150171 1.699e-05 1.0 15.3
888.0 0.0150341 1.699e-05 1.0 15.4
889.0 0.0150511 1.699e-05 1.0 15.4
890.0 0.0150681 1.699e-05 1.0 15.4
891.0 0.0150851 1.699e-05 1.0 15.4
892.0 0.0151021 1.699e-05 1.0 15.5
893.0 0.0151191 1.699e-05 1.0 15.5
894.0 0.0151361 1.699e-05 1.0 15.5
895.0 0.015153 1.699e-05 1.0 15.5
896.0 0.01517 1.699e-05 1.0 15.7
897.0 0.015187 1.699e-05 1.0 15.7
898.0 0.015204 1.699e-05 1.0 15.7
899.0 0.015221 1.699e-05 1.0 15.7
900.0 0.015238 1.699e-05 1.0 15.8
901.0 0.015255 1.699e-05 1.0 15.8
902.0 0.015272 1.699e-05 1.0 15.8
903.0 0.0152889 1.699e-05 1.0 15.8
904.0 0.0153059 1.699e-05 1.0 15.9
905.0 0.0153229 1.699e-05 1.0 15.9
906.0 0.0153399 1.699e-05 1.0 16.0
907.0 0.0153569 1.699e-05 1.0 16.0
908.0 0.0153739 1.699e-05 1.0 16.1
909.0 0.0153909 1.699e-05 1.0 16.1
910.0 0.0154079 1.699e-05 1.0 16.1
911.0 0.0154248 1.699e-05 1.0 16.1
912.0 0.0154418 1.699e-05 1.0 16.2
913.0 0.0154588 1.699e-05 1.0 16.2
914.0 0.0154758 1.699e-05 1.0 16.3
915.0 0.0154928 1.699e-05 1.0 16.3
916.0 0.0155098 1.699e-05 1.0 16.4
917.0 0.0155268 1.699e-05 1.0 16.4
918.0 0.0155438 1.699e-05 1.0 16.4
919.0 0.0155607 1.699e-05 1.0 16.4
920.0 0.0155777 1.699e-05 1.0 16.5
921.0 0.0155947 1.699e-05 1.0 16.5
922.0 0.0156117 1.699e-05 1.0 16.5
923.0 0.0156287 1.699e-05 1.0 16.5
924.0 0.0156457 1.699e-05 1.0 16.6
925.0 0.0156627 1.699e-05 1.0 16.6
926.0 0.0156797 1.699e-05 1.0 16.6
927.0 0.0156967 1.699e-05 1.0 16.6
928.0 0.0157136 1.699e-05 1.0 16.7
929.0 0.0157306 1.699e-05 1.0 16.7
930.0 0.0157476 1.699e-05 1.0 16.7
931.0 0.0157646 1.699e-05 1.0 16.7
932.0 0.0157816 1.699e-05 1.0 16.8
933.0 0.0157986 1.699e-05 1.0 16.8
934.0 0.0158156 1.699e-05 1.0 16.8
935.0 0.0158326 1.699e-05 1.0 16.8
936.0 0.0158495 1.699e-05 1.0 16.9
937.0 0.0158665 1.699e-05 1.0 16.9
938.0 0.0158835 1.699e-05 1.0 17.0
939.0 0.0159005 1.699e-05 1.0 17.0
940.0 0.0159175 1.699e-05 1.0 17.0
941.0 0.0159345 1.699e-05 1.0 17.0
942.0 0.0159515 1.699e-05 1.0 17.0
943.0 0.0159685 1.699e-05 1.0 17.0
944.0 0.0159854 1.699e-05 1.0 17.2
945.0 0.0160024 1.699e-05 1.0 17.2
946.0 0.0160194 1.699e-05 1.0 17.2
947.0 0.0160364 1.699e-05 1.0 17.2
948.0 0.0160534 1.699e-05 1.0 17.2
949.0 0.0160704 1.699e-05 1.0 17.2
950.0 0.0160874 1.699e-05 1.0 17.3
951.0 0.0161044 1.699e-05 1.0 17.3
952.0 0.0161213 1.699e-05 1.0 17.4
953.0 0.0161383 1.699e-05 1.0 17.4
954.0 0.0161553 1.699e-05 1.0 17.4
955.0 0.0161723 1.699e-05 1.0 17.4
956.0 0.0161893 1.699e-05 1.0 17.4
957.0 0.0162063 1.699e-05 1.0 17.4
958.0 0.0162233 1.699e-05 1.0 17.4
959.0 0.0162403 1.699e-05 1.0 17.4
960.0 0.0162572 1.699e-05 1.0 17.5
961.0 0.0162742 1.699e-05 1.0 17.5
962.0 0.0162912 1.699e-05 1.0 17.5
963.0 0.0163082 1.699e-05 1.0 17.5
964.0 0.0163252 1.699e-05 1.0 17.5
965.0 0.0163422 1.699e-05 1.0 17.5
966.0 0.0163592 1.699e-05 1.0 17.5
967.0 0.0163762 1.699e-05 1.0 17.5
968.0 0.0163931 1.699e-05 1.0 17.6
969.0 0.0164101 1.699e-05 1.0 17.6
970.0 0.0164271 1.699e-05 1.0 17.6
971.0 0.0164441 1.699e-05 1.0 17.6
972.0 0.0164611 1.699e-05 1.0 17.6
973.0 0.0164781 1.699e-05 1.0 17.6
974.0 0.0164951 1.699e-05 1.0 17.5
975.0 0.0165121 1.699e-05 1.0 17.5
976.0 0.016529 1.699e-05 1.0 17.5
977.0 0.016546 1.699e-05 1.0 17.5
978.0 0.016563 1.699e-05 1.0 17.4
979.0 0.01658 1.699e-05 1.0 17.4
980.0 0.016597 1.699e-05 1.0 17.5
981.0 0.016614 1.699e-05 1.0 17.5
982.0 0.016631 1.699e-05 1.0 17.5
983.0 0.016648 1.699e-05 1.0 17.5
984.0 0.0166649 1.699e-05 1.0 17.5
985.0 0.0166819 1.699e-05 1.0 17.5
986.0 0.0166989 1.699e-05 1.0 17.5
987.0 0.0167159 1.699e-05 1.0 17.5
988.0 0.0167329 1.699e-05 1.0 17.5
989.0 0.0167499 1.699e-05 1.0 17.5
990.0 0.0167669 1.699e-05 1.0 17.6
991.0 0.0167839 1.699e-05 1.0 17.6
992.0 0.0168009 1.699e-05 1.0 17.6
993.0 0.0168178 1.699e-05 1.0 17.6
994.0 0.0168348 1.699e-05 1.0 17.6
995.0 0.0168518 1.699e-05 1.0 17.6
996.0 0.0168688 1.699e-05 1.0 17.6
997.0 0.0168858 1.699e-05 1.0 17.6
998.0 0.0169028 1.699e-05 1.0 17.5
999.0 0.0169198 1.699e-05 1.0 17.5
1000.0 0.0169368 1.699e-05 1.0 17.5
1001.0 0.0169537 1.699e-05 1.0 17.5
1002.0 0.0169707 1.699e-05 1.0 17.5
1003.0 0.0169877 1.699e-05 1.0 17.5
1004.0 0.0170047 1.699e-05 1.0 17.5
1005.0 0.0170217 1.699e-05 1.0 17.5
1006.0 0.0170387 1.699e-05 1.0 17.5
1007.0 0.0170557 1.699e-05 1.0 17.5
1008.0 0.0170727 1.699e-05 1.0 17.5
1009.0 0.0170896 1.699e-05 1.0 17.5
1010.0 0.0171066 1.699e-05 1.0 17.5
1011.0 0.0171236 1.699e-05 1.0 17.5
1012.0 0.0171406 1.699e-05 1.0 17.6
1013.0 0.0171576 1.699e-05 1.0 17.6
1014.0 0.0171746 1.699e-05 1.0 17.6
1015.0 0.0171916 1.699e-05 1.0 17.6
1016.0 0.0172086 1.699e-05 1.0 17.6
1017.0 0.0172255 1.699e-05 1.0 17.6
1018.0 0.0172425 1.699e-05 1.0 17.5
1019.0 0.0172595 1.699e-05 1.0 17.5
1020.0 0.0172765 1.699e-05 1.0 17.5
1021.0 0.0172935 1.699e-05 1.0 17.5
1022.0 0.0173105 1.699e-05 1.0 17.5
1023.0 0.0173275 1.699e-05 1.0 17.5
1024.0 0.0173445 1.699e-05 1.0 17.5
1025.0 0.0173614 1.699e-05 1.0 17.5
1026.0 0.0173784 1.699e-05 1.0 17.4
1027.0 0.0173954 1.699e-05 1.0 17.4
1028.0 0.0174124 1.699e-05 1.0 17.5
1029.0 0.0174294 1.699e-05 1.0 17.5
1030.0 0.0174464 1.699e-05 1.0 17.5
1031.0 0.0174634 1.699e-05 1.0 17.5
1032.0 0.0174804 1.699e-05 1.0 17.6
1033.0 0.0174973 1.699e-05 1.0 17.6
1034.0 0.0175143 1.699e-05 1.0 17.5
1035.0 0.0175313 1.699e-05 1.0 17.5
1036.0 0.0175483 1.699e-05 1.0 17.5
1037.0 0.0175653 1.699e-05 1.0 17.5
1038.0 0.0175823 1.699e-05 1.0 17.5
1039.0 0.0175993 1.699e-05 1.0 17.5
1040.0 0.0176163 1.699e-05 1.0 17.6
1041.0 0.0176332 1.699e-05 1.0 17.6
1042.0 0.0176502 1.699e-05 1.0 17.5
1043.0 0.0176672 1.699e-05 1.0 17.5
1044.0 0.0176842 1.699e-05 1.0 17.6
1045.0 0.0177012 1.699e-05 1.0 17.6
1046.0 0.0177182 1.699e-05 1.0 17.5
1047.0 0.0177352 1.699e-05 1.0 17.5
1048.0 0.0177522 1.699e-05 1.0 17.6
1049.0 0.0177691 1.699e-05 1.0 17.6
1050.0 0.0177861 1.699e-05 1.0 17.6
1051.0 0.0178031 1.699e-05 1.0 17.6
1052.0 0.0178201 1.699e-05 1.0 17.7
1053.0 0.0178371 1.699e-05 1.0 17.7
1054.0 0.0178541 1.699e-05 1.0 17.6
1055.0 0.0178711 1.699e-05 1.0 17.6
1056.0 0.0178881 1.699e-05 1.0 17.7
1057.0 0.0179051 1.699e-05 1.0 17.7
1058.0 0.017922 1.699e-05 1.0 17.6
1059.0 0.017939 1.699e-05 1.0 17.6
1060.0 0.017956 1.699e-05 1.0 17.6
1061.0 0.017973 1.699e-05 1.0 17.6
1062.0 0.01799 1.699e-05 1.0 17.6
1063.0 0.018007 1.699e-05 1.0 17.6
1064.0 0.018024 1.699e-05 1.0 17.7
1065.0 0.018041 1.699e-05 1.0 17.7
1066.0 0.0180579 1.699e-05 1.0 17.6
1067.0 0.0180749 1.699e-05 1.0 17.6
1068.0 0.0180919 1.699e-05 1.0 17.7
1069.0 0.0181089 1.699e-05 1.0 17.7
1070.0 0.0181259 1.699e-05 1.0 17.6
1071.0 0.0181429 1.699e-05 1.0 17.6
1072.0 0.0181599 1.699e-05 1.0 17.6
1073.0 0.0181769 1.699e-05 1.0 17.6
1074.0 0.0181938 1.699e-05 1.0 17.6
1075.0 0.0182108 1.699e-05 1.0 17.6
1076.0 0.0182278 1.699e-05 1.0 17.7
1077.0 0.0182448 1.699e-05 1.0 17.7
1078.0 0.0182618 1.699e-05 1.0 17.6
1079.0 0.0182788 1.699e-05 1.0 17.6
1080.0 0.0182958 1.699e-05 1.0 17.7
1081.0 0.0183128 1.699e-05 1.0 17.7
1082.0 0.0183297 1.699e-05 1.0 17.7
1083.0 0.0183467 1.699e-05 1.0 17.7
1084.0 0.0183637 1.699e-05 1.0 17.6
1085.0 0.0183807 1.699e-05 1.0 17.6
1086.0 0.0183977 1.699e-05 1.0 17.6
1087.0 0.0184147 1.699e-05 1.0 17.6
1088.0 0.0184317 1.699e-05 1.0 17.6
1089.0 0.0184487 1.699e-05 1.0 17.6
1090.0 0.0184656 1.699e-05 1.0 17.6
1091.0 0.0184826 1.699e-05 1.0 17.6
1092.0 0.0184996 1.699e-05 1.0 17.6
1093.0 0.0185166 1.699e-05 1.0 17.6
1094.0 0.0185336 1.699e-05 1.0 17.5
1095.0 0.0185506 1.699e-05 1.0 17.5
1096.0 0.0185676 1.699e-05 1.0 17.6
1097.0 0.0185846 1.699e-05 1.0 17.6
1098.0 0.0186015 1.699e-05 1.0 17.6
1099.0 0.0186185 1.699e-05 1.0 17.6
1100.0 0.0186355 1.699e-05 1.0 17.6
1101.0 0.0186525 1.699e-05 1.0 17.6
1102.0 0.0186695 1.699e-05 1.0 17.6
1103.0 0.0186865 1.699e-05 1.0 17.6
1104.0 0.0187035 1.699e-05 1.0 17.7
1105.0 0.0187205 1.699e-05 1.0 17.7
1106.0 0.0187374 1.699e-05 1.0 17.6
1107.0 0.0187544 1.699e-05 1.0 17.6
1108.0 0.0187714 1.699e-05 1.0 17.6
1109.0 0.0187884 1.699e-05 1.0 17.6
1110.0 0.0188054 1.699e-05 1.0 17.6
